date,day_of_week,week_label,source_file,space_type,lot_type,location,time_of_day,available_spaces
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P304,12:00 PM,26
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P304,2:00 PM,25
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P357,8:00 AM,2
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P357,10:00 AM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P357,12:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P357,2:00 PM,2
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P359,8:00 AM,4
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P359,10:00 AM,6
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P359,12:00 PM,4
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P359,2:00 PM,3
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P384,8:00 AM,140
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P384,10:00 AM,63
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P384,12:00 PM,35
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P384,2:00 PM,25
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P406,8:00 AM,8
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P406,10:00 AM,4
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P406,12:00 PM,4
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P406,2:00 PM,5
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P503,8:00 AM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P503,10:00 AM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P503,12:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P503,2:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P507,8:00 AM,19
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P507,10:00 AM,11
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P507,12:00 PM,6
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P507,2:00 PM,5
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P510,8:00 AM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P510,10:00 AM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P510,12:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P510,2:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P702,8:00 AM,55
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P702,10:00 AM,42
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P702,12:00 PM,34
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P702,2:00 PM,39
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P706,8:00 AM,6
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P706,10:00 AM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P706,12:00 PM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P706,2:00 PM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P707,8:00 AM,63
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P707,10:00 AM,46
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P707,12:00 PM,39
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P707,2:00 PM,42
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P784,8:00 AM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P784,10:00 AM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P784,12:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P784,2:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P785,8:00 AM,72
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P785,10:00 AM,51
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P785,12:00 PM,36
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,B,,P785,2:00 PM,42
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,Structure,8980,8:00 AM,82
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,Structure,8980,10:00 AM,79
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,Structure,8980,12:00 PM,46
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,Structure,8980,2:00 PM,52
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,Pangea,8:00 AM,78
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,Pangea,10:00 AM,43
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,Pangea,12:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,Pangea,2:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,Surface Lot,P014,8:00 AM,21
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,Surface Lot,P014,10:00 AM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,Surface Lot,P014,12:00 PM,6
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,Surface Lot,P014,2:00 PM,8
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,P016,8:00 AM,48
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,P016,10:00 AM,74
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,P016,12:00 PM,29
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,P016,2:00 PM,33
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,P021,8:00 AM,75
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,P021,10:00 AM,72
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,P021,12:00 PM,73
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,P021,2:00 PM,74
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,P701,8:00 AM,256
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,P701,10:00 AM,242
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,P701,12:00 PM,251
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,S,,P701,2:00 PM,237
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,Structure,Hopkins,8:00 AM,21
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,Structure,Hopkins,10:00 AM,19
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,Structure,Hopkins,12:00 PM,3
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,Structure,Hopkins,2:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,Pangea,8:00 AM,91
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,Pangea,10:00 AM,100
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,Pangea,12:00 PM,74
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,Pangea,2:00 PM,85
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,Scholars,8:00 AM,41
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,Scholars,10:00 AM,26
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,Scholars,12:00 PM,10
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,Scholars,2:00 PM,8
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,South,8:00 AM,38
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,South,10:00 AM,32
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,South,12:00 PM,26
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,South,2:00 PM,32
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,TDLLN,8:00 AM,38
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,TDLLN,10:00 AM,40
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,TDLLN,12:00 PM,36
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,TDLLN,2:00 PM,46
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,Surface Lot,P401,8:00 AM,76
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,Surface Lot,P401,10:00 AM,42
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,Surface Lot,P401,12:00 PM,47
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,Surface Lot,P401,2:00 PM,53
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,P504,8:00 AM,3
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,P504,10:00 AM,6
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,P504,12:00 PM,5
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,SR,,P504,2:00 PM,5
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,Structure,8980,8:00 AM,43
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,Structure,8980,10:00 AM,41
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,Structure,8980,12:00 PM,34
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,Structure,8980,2:00 PM,41
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Athena,8:00 AM,137
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Athena,10:00 AM,92
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Athena,12:00 PM,103
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Athena,2:00 PM,111
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Campus Point East,8:00 AM,157
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Campus Point East,10:00 AM,102
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Campus Point East,12:00 PM,115
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Campus Point East,2:00 PM,118
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Campus Point West,8:00 AM,341
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Campus Point West,10:00 AM,272
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Campus Point West,12:00 PM,279
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Campus Point West,2:00 PM,282
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Gilman,8:00 AM,120
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Gilman,10:00 AM,22
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Gilman,12:00 PM,6
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Gilman,2:00 PM,24
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Hopkins,8:00 AM,69
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Hopkins,10:00 AM,53
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Hopkins,12:00 PM,39
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Hopkins,2:00 PM,23
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Pangea,8:00 AM,49
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Pangea,10:00 AM,41
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Pangea,12:00 PM,31
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Pangea,2:00 PM,29
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Scholars,8:00 AM,114
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Scholars,10:00 AM,64
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Scholars,12:00 PM,17
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Scholars,2:00 PM,39
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,South,8:00 AM,110
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,South,10:00 AM,80
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,South,12:00 PM,60
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,South,2:00 PM,69
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,TDLLN,8:00 AM,72
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,TDLLN,10:00 AM,52
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,TDLLN,12:00 PM,67
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,TDLLN,2:00 PM,76
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Torrey Pines Center North,8:00 AM,8
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Torrey Pines Center North,10:00 AM,6
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Torrey Pines Center North,12:00 PM,4
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Torrey Pines Center North,2:00 PM,3
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Torrey Pines Center South,8:00 AM,6
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Torrey Pines Center South,10:00 AM,4
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Torrey Pines Center South,12:00 PM,3
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,Torrey Pines Center South,2:00 PM,3
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,Surface Lot,P014,8:00 AM,2
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,Surface Lot,P014,10:00 AM,34
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,Surface Lot,P014,12:00 PM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,Surface Lot,P014,2:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P017,8:00 AM,250
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P017,10:00 AM,72
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P017,12:00 PM,38
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P017,2:00 PM,63
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P032,8:00 AM,8
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P032,10:00 AM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P032,12:00 PM,2
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P032,2:00 PM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P106,8:00 AM,2
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P106,10:00 AM,2
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P106,12:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P106,2:00 PM,2
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P113,8:00 AM,20
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P113,10:00 AM,3
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P113,12:00 PM,6
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P113,2:00 PM,3
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P206,8:00 AM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P206,10:00 AM,2
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P206,12:00 PM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P206,2:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P303,8:00 AM,25
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P303,10:00 AM,15
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P303,12:00 PM,12
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P303,2:00 PM,14
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P357,8:00 AM,3
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P357,10:00 AM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P357,12:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P357,2:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P385,8:00 AM,153
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P385,10:00 AM,104
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P385,12:00 PM,74
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P385,2:00 PM,70
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P402,8:00 AM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P402,10:00 AM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P402,12:00 PM,2
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P402,2:00 PM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P503,8:00 AM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P503,10:00 AM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P503,12:00 PM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P503,2:00 PM,2
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P504,8:00 AM,2
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P504,10:00 AM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P504,12:00 PM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P504,2:00 PM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P506,8:00 AM,7
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P506,10:00 AM,2
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P506,12:00 PM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P506,2:00 PM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P507,8:00 AM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P507,10:00 AM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P507,12:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P507,2:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P508,8:00 AM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P508,10:00 AM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P508,12:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P508,2:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P510,8:00 AM,4
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P510,10:00 AM,3
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P510,12:00 PM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P510,2:00 PM,0
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P602,8:00 AM,6
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P602,10:00 AM,4
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P602,12:00 PM,1
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P602,2:00 PM,4
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P603,8:00 AM,11
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P603,10:00 AM,10
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P603,12:00 PM,6
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P603,2:00 PM,6
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P703,8:00 AM,4
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P703,10:00 AM,6
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P703,12:00 PM,9
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P703,2:00 PM,7
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P752,8:00 AM,4
2025-10-03,Friday,Week1,Parking_Occupancy_Fall_2025_Week1_Friday.csv,Visitor,,P752,10:00 AM,0
